Index,ZP2_Coeff,FAM159B_Coeff,PRORY_Coeff,ALK_Coeff,EXOSC6_Coeff,ERVV-1_Coeff,SLC5A11_Coeff,MEI4_Coeff,CYP17A1_Coeff,VSTM2A_Coeff,ABCC11_Coeff,TBC1D26_Coeff,MAGEB1_Coeff,VAC14_Coeff,APITD1-CORT_Coeff,ERVV-2_Coeff,STAC2_Coeff,DNAJC28_Coeff,DDX19B_Coeff,DTNB_Coeff,NTSR2_Coeff,DEFB133_Coeff,PDP2_Coeff,NECAB3_Coeff,LYZL2_Coeff,PCDH8_Coeff,SQSTM1_Coeff,GCDH_Coeff,CAPN13_Coeff,C1QL2_Coeff,ACYP2_Coeff,PIK3R2_Coeff,TBC1D3D_Coeff,GPR26_Coeff,ALDH1A2_Coeff,ASAP3_Coeff,PIK3R3_Coeff,PDE6A_Coeff,TMEM233_Coeff,LHX3_Coeff,CYP4B1_Coeff,DDX28_Coeff,TRAPPC12_Coeff,CPXCR1_Coeff,ATP6V0D1_Coeff,EPHX1_Coeff,TMEM53_Coeff,CAMP_Coeff,GATB_Coeff,SOX3_Coeff,ZIM2_Coeff,SLC5A5_Coeff,IFNB1_Coeff,DHDDS_Coeff,DDX19A_Coeff,CBR3_Coeff,ATPAF1_Coeff,ALDH4A1_Coeff,GPATCH3_Coeff,OSGIN1_Coeff,ACSL1_Coeff,PSKH2_Coeff,HSDL1_Coeff,SLC30A3_Coeff,ERP27_Coeff,NRL_Coeff,USP51_Coeff,FAM221B_Coeff,HRH3_Coeff,SGF29_Coeff,VPS11_Coeff,TEX43_Coeff,PLEKHD1_Coeff,ACR_Coeff,SPRY3_Coeff,DCT_Coeff,ZBTB8B_Coeff,REN_Coeff,ABAT_Coeff,CRHR1_Coeff,SLC38A7_Coeff,DUS2_Coeff,ACSM5_Coeff,ASIC5_Coeff,LECT1_Coeff,RNF180_Coeff,TMEM25_Coeff,DHODH_Coeff,C2orf80_Coeff,CDADC1_Coeff,VPS4A_Coeff,HAGH_Coeff,CPA5_Coeff,PEF1_Coeff,BBS5_Coeff,TMEM268_Coeff,KLB_Coeff,ANKRD30BL_Coeff,RGS7BP_Coeff,TCP10L2_Coeff,Intercept,ZP2,FAM159B,PRORY,ALK,EXOSC6,ERVV-1,SLC5A11,MEI4,CYP17A1,VSTM2A,ABCC11,TBC1D26,MAGEB1,VAC14,APITD1-CORT,ERVV-2,STAC2,DNAJC28,DDX19B,DTNB,NTSR2,DEFB133,PDP2,NECAB3,LYZL2,PCDH8,SQSTM1,GCDH,CAPN13,C1QL2,ACYP2,PIK3R2,TBC1D3D,GPR26,ALDH1A2,ASAP3,PIK3R3,PDE6A,TMEM233,LHX3,CYP4B1,DDX28,TRAPPC12,CPXCR1,ATP6V0D1,EPHX1,TMEM53,CAMP,GATB,SOX3,ZIM2,SLC5A5,IFNB1,DHDDS,DDX19A,CBR3,ATPAF1,ALDH4A1,GPATCH3,OSGIN1,ACSL1,PSKH2,HSDL1,SLC30A3,ERP27,NRL,USP51,FAM221B,HRH3,SGF29,VPS11,TEX43,PLEKHD1,ACR,SPRY3,DCT,ZBTB8B,REN,ABAT,CRHR1,SLC38A7,DUS2,ACSM5,ASIC5,LECT1,RNF180,TMEM25,DHODH,C2orf80,CDADC1,VPS4A,HAGH,CPA5,PEF1,BBS5,TMEM268,KLB,ANKRD30BL,RGS7BP,TCP10L2,OS_MONTHS,TUMOR_STAGE,SMOKING,OS_STATUS
93,0.001264043,0.001329648,0.000961593,0.000939072,0.000354878,0.000971253,0.000924064,0.000671214,0.000606829,8.58985E-05,0.000615337,0.000241583,0.000810643,0.001397281,0.000111794,0.000570271,0.001321254,6.8962E-05,0.000323582,0.001397172,0.000173225,0.000259336,0.000233111,0.000406327,0.000560987,6.85935E-05,0.001624564,0.001187591,0.003972624,0.002860527,0.001060101,0.000188335,0.000333602,0.000280837,0.001967194,0.001125091,0.001418001,0.000324148,0.001219083,0.000126914,0.000196947,0.000744626,0.000795584,0.000240136,0.001306135,-0.001345174,-0.000176831,0.001878994,-0.000313141,-3.30749E-05,0.000200618,0.002980649,-3.16309E-05,-0.000555667,0.000417121,0.002619662,-0.001173106,0.000637075,0.00046793,0.003061692,-0.000234922,5.06114E-05,-9.4374E-05,-6.72913E-05,-7.63523E-05,0.000588446,0.000285914,0.000370826,0.00011573,0.000803752,-0.00011063,0.000245709,0.000349087,0.000425844,0.001220588,0.000198931,0.000179789,0.000954371,-0.002181304,0.00042767,0.001889987,0.00095943,0.00025719,0.000277709,-0.004026452,0.001122714,0.000163191,0.000323034,0.000187719,0.000965426,0.0001368,0.000754989,0.000227735,-0.000673685,0.000247318,0.001495324,-0.001887528,0.000165839,0.000463495,0.000155458,-0.045314708,-0.018603345,-0.022280384,-0.013791353,-0.009552882,-0.013160654,-0.013012045,-0.013557335,-0.009744749,0.002055536,-0.000313316,-0.009550745,-0.002736329,-0.011443711,-0.015279124,-0.003383773,-0.007905652,-0.021146351,-0.012820128,-0.015154149,-0.016130654,-0.001522417,-0.002861928,-0.02534135,-0.054354351,-0.007557809,-0.013470915,-0.020796063,-0.00592905,-0.087418897,-0.048989986,-0.000245527,-0.005597933,-0.004018125,-0.003048748,-0.045733241,-0.024989463,0.018032446,-0.004614397,-0.015334704,-0.000128405,0.018234802,-0.010299754,-0.009788537,-0.003638586,0.005144342,-0.009564424,-0.017625267,0.003154707,-0.014776128,-0.000674208,-0.001954678,-0.044828056,-0.00396542,-0.013851668,-0.004498843,-0.048461318,-0.010048725,-0.022384202,-0.005848365,-0.06309585,-0.013752048,-0.000142588,-0.021886528,-0.00207224,-0.015574781,-0.008460138,-0.003958937,-0.007514179,0.000160578,-0.00829072,0.000465219,-0.002641811,-0.009477186,-0.001448512,-0.016638003,-0.003779448,-0.003859669,1.62E-06,-0.011386626,-0.011640058,-0.021258566,0.010592284,0.002852133,-0.004337477,-0.040647997,0.003418465,-0.020643317,-0.019458394,-0.00243801,-0.00712907,-0.010612434,-0.030382426,-0.002673657,0.003105644,-0.01530795,0.008326395,-0.007547033,-0.000983215,0.012607904,-0.000391694,-0.140824699,Stage IA,4,1
96,0.002289363,0.002402132,0.001535422,0.001069592,0.001139791,0.001036152,0.001611535,0.001136006,0.000744004,7.5885E-05,0.000894456,0.000333869,0.001348342,0.00046745,0.000367468,0.000352605,0.001943501,0.000472609,8.80089E-05,0.000836986,0.000190774,0.000367835,0.000438258,0.003328355,0.000903186,0.0016154,0.001865608,-0.000482633,0.006559789,0.002716585,0.001316048,0.000540629,0.000481181,0.000388565,0.002646017,0.001704861,0.003328972,0.000658571,0.00246024,0.000124775,0.002848182,-0.000798894,0.00200256,0.00041451,0.000696628,-0.000274579,0.000872982,0.003497799,-0.000912038,0.000101313,0.000205808,0.004947995,0.000269656,0.000531508,0.000344007,0.000374566,-0.000139086,0.000492732,-4.33535E-05,0.006247116,0.001687113,5.64104E-05,0.001882992,0.000310028,0.002380091,0.000701657,0.001952763,0.000701061,0.000102698,0.000663073,-0.000472812,0.000342756,0.001213181,0.000283372,0.001755639,0.000312216,0.000466275,0.001388662,-0.000255749,0.001299921,0.002103118,-0.000898366,0.000239511,0.000487396,0.005513494,0.002862968,-0.000655906,-0.000590345,0.000279766,0.000686627,-6.38764E-05,0.000816947,0.000135679,0.000225644,0.000819426,0.001787748,0.001456691,0.000168197,0.002039021,0.000175234,-0.077716595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IA,2,0
97,0.001235475,0.000955256,0.00094921,0.000803565,0.00145408,0.000642111,0.000603659,0.000679037,0.00034209,0.000111375,0.000590554,0.000219855,0.000803776,0.000484071,0.000348828,0.000316137,0.001683921,0.000796343,0.000647989,0.001113714,0.000185596,0.000269352,0.001034621,0.001793611,0.000252338,0.000914688,0.002878806,0.00087415,0.005072495,0.003040522,0.00012033,0.000670102,0.000331845,0.000288672,0.003018781,0.002535775,0.002593678,0.000234426,0.001075245,0.000136378,0.000531435,0.00052022,0.000636144,0.000161189,0.000119821,0.003440804,0.000370237,0.002101839,6.45678E-05,0.000113568,0.000156474,-0.000204546,0.00032321,0.001040123,0.000474669,0.005106921,0.000751671,0.00162266,0.001151692,0.005950342,-0.0002272,8.92601E-05,0.000641946,0.000271088,-2.73497E-05,0.000602206,0.000931138,0.000383412,-6.50301E-05,0.00092054,0.000225568,0.000251027,0.000466854,0.000288482,0.001111533,0.000327762,-3.72808E-05,0.001194862,-0.000736056,0.000830065,0.001165794,0.000441641,6.62973E-05,0.000345357,0.000332206,-0.000556977,0.00046191,0.001294791,0.000168839,0.000276607,0.0003868,0.000223159,-4.60734E-05,0.000671295,0.000874834,0.000813929,0.000416752,0.000175028,0.000390622,0.000148741,-0.05425291,-0.012885774,-0.015080698,-0.007944062,-0.007425531,-5.43E-05,-0.008010972,-0.001059843,-0.00385939,-0.003452886,0.003386779,-0.003251154,0.001457538,-0.005970425,-0.014980188,-0.003714057,-0.002996016,-0.0078186,-0.002781134,0.005632816,-0.013556441,0.002370301,0.001244188,0.012499012,-0.014748683,0.002987472,-0.007348105,0.01094875,0.012607288,-0.030541251,-0.019098931,-0.017123726,-0.001742022,0.000272186,0.000874384,0.033547336,0.004722338,-0.000413818,-0.001508095,-0.002348662,0.003026381,-0.047053287,0.016670491,-0.006568623,0.00059126,-0.003674692,0.016685184,-0.040403767,0.010821285,-0.013215064,0.003083381,0.002585732,-0.037336597,0.000316495,-0.008734719,0.014137815,0.105288381,-0.008121647,0.024728196,-0.008216712,0.122843334,-0.104994757,0.003530308,-0.0003876,0.00045529,-0.060169083,0.008937247,0.018172569,-0.003040859,0.003189103,0.022714395,-0.023684364,0.001429238,-0.005426686,0.001080753,0.017170063,-0.000150932,0.000420297,-0.017295109,0.017793412,-0.006120935,0.011069375,0.001193597,-0.003042136,0.000969183,-0.037805252,-0.01579572,-0.0230761,0.025630523,0.001600571,-0.009430747,-7.35E-05,0.026909783,0.001955872,-0.005088999,0.007448066,-0.00350177,0.006743014,0.002500837,-0.012388766,0.002586913,-0.138156938,Stage IA,4,1
101,2.43899E-05,1.65421E-05,0.000127671,5.89662E-06,3.27101E-05,5.86384E-05,7.93195E-05,6.58728E-05,1.10089E-05,3.07949E-06,8.80909E-06,5.86673E-06,0.000102056,3.78518E-05,4.24998E-06,4.88354E-05,-4.04248E-06,8.08806E-06,2.1279E-05,1.92203E-05,4.60975E-06,6.37136E-06,3.20673E-05,4.52948E-06,5.55326E-05,-1.31235E-06,0.000125862,3.62213E-05,3.05232E-05,5.28042E-06,-1.67837E-05,7.93762E-06,5.38329E-06,5.62939E-06,8.36732E-05,3.80743E-05,3.77374E-05,5.08658E-06,-4.66961E-06,1.01463E-06,2.5887E-05,2.95791E-05,7.65447E-06,3.86209E-06,2.74243E-05,3.03488E-05,-1.61444E-06,2.65149E-06,4.14651E-06,8.86619E-07,2.09428E-06,0.000140039,-2.19851E-06,2.08112E-05,3E-05,4.99892E-05,1.4326E-05,1.66193E-05,1.92791E-05,7.88796E-05,3.0355E-05,4.64976E-07,1.83572E-05,4.01499E-06,-2.28765E-05,9.46297E-08,-9.14169E-07,4.20429E-05,1.397E-05,8.35118E-05,3.27905E-05,2.76779E-05,6.1389E-05,-4.42822E-05,6.57165E-05,2.19146E-05,3.25823E-05,0.000120891,4.85039E-05,6.73363E-05,9.48626E-05,2.64718E-05,5.46306E-05,2.92393E-05,0.000238955,9.27811E-05,9.04417E-05,3.06183E-06,2.32389E-05,5.65365E-05,6.90698E-05,-5.66109E-05,8.90331E-06,5.53822E-05,9.80395E-05,-0.00011998,9.15964E-05,1.99096E-05,3.39874E-05,2.04885E-05,-0.002347451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IA,3,0
110,0.000925387,0.000993571,0.000651893,0.000603233,0.001133166,0.000501165,0.000649312,0.000448854,0.000336444,4.8016E-05,0.000450637,5.06704E-05,0.000546722,0.000562053,0.000155531,0.000388209,0.000765287,3.2631E-05,0.000622482,8.88285E-05,5.3087E-05,0.000162276,0.000811996,5.56688E-05,0.000372734,0.000654257,0.000847518,-0.000376332,0.003175163,-0.005730512,0.000646336,0.000136245,0.00021409,0.000178495,0.002044059,-0.001251743,0.000476603,0.000143297,0.001068512,4.00415E-05,0.003491313,0.001231488,-0.000175545,0.000168239,0.001507244,-0.001085713,0.000337005,0.001186588,0.000549931,2.66242E-06,1.36378E-05,0.001684077,0.000181407,-0.000906881,0.00079674,0.000815169,0.000635801,-0.000881323,2.20921E-06,0.000303154,-0.000492993,4.03916E-05,0.000634599,-0.000214725,0.000874462,0.000323519,0.000279191,0.000111651,2.93226E-05,2.14885E-05,0.000224139,0.000152402,2.05961E-05,0.000233733,0.000476946,0.000139409,0.000148689,-0.000578968,0.000588601,0.000557701,0.000818482,0.001068696,0.000163237,0.00020354,0.002172939,0.001554234,-0.000358233,0.000488715,0.000132195,0.000294571,0.000735903,0.000179819,0.000116729,9.42023E-05,0.000624196,0.000768969,0.00067405,8.67412E-05,0.000989888,4.08749E-05,-0.040918841,-0.018536985,-0.020153244,-0.013444441,-0.012243345,-0.013496455,-0.002625735,-0.013041955,-0.010246448,-0.00753795,-0.002792874,-0.009581528,-0.004559595,-0.011589122,-0.009135485,-0.00961714,-0.008793026,-0.009411153,-0.010558832,-0.012706942,-0.014855499,-0.000286764,-0.004807018,-0.022394286,-0.010611335,-0.008518129,-0.013482697,-0.011179859,-0.005617887,-0.044650129,-0.04071233,-0.003854746,-0.003750211,-0.00572075,-0.005154653,-0.038572866,0.004074595,-0.026357513,-0.006489871,0.001705401,-0.00240654,-0.032075492,-0.020803475,0.005374602,-0.003389292,-0.019175183,-0.005023461,-0.017274033,-0.007035902,-0.004830221,-0.003078083,-0.004090027,-0.015695942,-0.005679097,0.001450685,-0.014101944,-0.003101674,-0.012955114,-0.010842627,-0.005714182,-0.048746614,0.019393283,-0.002657949,-0.024281446,-0.004299824,-0.040466169,-0.014367296,-0.013199358,-0.00396812,-0.002978699,-0.020992915,-0.00883093,-0.004633061,-0.009770421,-0.006792239,-0.014313897,-0.002043009,-0.004761857,0.026870692,0.000103617,-0.012200433,-0.020753141,-0.009617381,0.012602095,-0.005310756,-0.038823415,-0.024056237,-0.016343481,-0.016296376,-0.003692017,-0.000652071,-0.017239879,-0.009802563,-0.003903029,0.000100787,-0.000493669,-0.018440731,-0.010695956,-0.00339806,-0.018438201,-0.0000361,-0.139375049,Stage IA,4,0
113,0.000996907,0.001015261,0.00071912,0.000605877,0.000430521,0.00069349,0.00048057,0.000519327,0.000377225,9.80349E-05,8.94254E-05,0.000113637,0.000611025,-0.000352986,-0.000250633,0.000448149,0.001143919,0.000766778,0.000584745,0.001150714,0.000153301,0.000215626,0.000700342,0.002164754,0.000432121,0.000721383,-0.001579505,0.000776159,0.005842319,-0.000193738,5.59258E-06,0.000370893,0.000268419,0.000235387,0.002345266,0.001893623,0.001288515,0.000271342,0.001287211,0.00011781,0.004571711,0.000474494,0.000270026,0.000251298,-0.00048088,-0.000499293,0.001449731,0.001518074,0.00083624,0.00011477,0.000150982,0.002133452,0.000120854,-3.7518E-06,-0.000338612,-0.000682361,0.001234447,0.000325437,0.000191364,-0.002207573,0.00118311,9.05355E-05,0.000492654,0.000280998,-0.00043801,0.000777995,0.000849431,0.000410395,6.12798E-05,0.001724159,-0.000189711,0.000205115,0.000595977,0.000182639,-0.000690932,0.000277984,0.000278415,0.000209998,0.000217259,0.000644525,-0.001312112,8.92519E-05,0.000184185,-0.000105319,0.002347924,0.000804575,-0.000375442,0.000479841,2.22282E-05,-0.000139768,0.000222265,0.000803006,-0.000119395,7.04101E-05,-0.000260742,0.001723627,0.00042759,0.00014667,0.000895941,0.000141974,-0.031960521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IA,4,1
115,1.03701E-05,1.02809E-05,9.29836E-06,4.12365E-06,-1.94456E-07,-7.62162E-07,1.09561E-05,9.71263E-06,-2.30469E-07,5.32411E-06,1.06456E-05,1.48168E-05,1.019E-05,1.5977E-05,3.23648E-06,1.05435E-05,1.47365E-05,-1.43982E-06,-1.53396E-06,-1.87801E-06,9.73595E-06,1.35149E-05,6.52007E-08,1.03532E-05,1.09014E-05,1.00615E-05,1.88728E-05,1.52788E-05,2.45159E-05,1.59347E-05,-1.53297E-06,1.17299E-05,9.86106E-06,1.25526E-05,2.57406E-05,1.79082E-06,1.1791E-05,1.1466E-05,5.82714E-06,4.06223E-06,6.39415E-06,1.1814E-05,-2.45828E-06,1.32253E-05,8.97754E-06,1.03505E-05,1.45128E-05,1.76796E-05,1.21931E-05,3.60837E-06,1.10567E-05,2.38514E-05,1.28833E-05,1.04329E-05,1.06438E-05,3.006E-05,-1.11963E-05,4.03365E-05,4.52552E-05,1.98628E-05,-7.31117E-06,9.72306E-06,-1.37125E-05,1.56092E-05,2.13416E-05,2.0884E-05,-2.16001E-06,3.1115E-06,8.72774E-06,6.95296E-05,2.52401E-05,5.85911E-06,2.59192E-05,2.03259E-05,-1.41148E-05,1.53631E-05,-4.21323E-09,3.49554E-05,-1.20449E-05,2.91357E-05,4.59934E-05,8.68345E-06,2.72364E-05,-2.74642E-05,8.18739E-05,6.44651E-06,4.71892E-05,1.68659E-05,1.8182E-05,-1.46105E-06,5.49986E-06,6.54972E-05,7.26049E-06,4.09076E-05,9.60561E-06,-1.48074E-05,-4.13506E-05,1.16788E-05,2.76826E-05,1.15164E-05,-0.000678705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IA,3,1
118,0.000941936,0.001006145,0.000669867,0.000413812,0.000943806,0.000294705,0.000656958,0.000470489,0.000293738,6.43889E-05,0.000434821,0.000168481,0.000565184,0.000741629,0.000248764,0.000364224,0.001049215,0.000371523,0.000549211,0.000490117,9.23423E-05,0.000182576,0.000624132,0.000898062,0.000392685,0.000641821,0.001625043,0.000682455,0.003819176,0.000891018,0.000262936,0.000304596,0.000227293,0.000195184,0.002002272,0.001381947,0.00142494,0.000244153,0.000482879,7.01293E-05,0.003476988,0.000439402,0.000573599,0.000204778,0.000537492,0.000526769,-2.67685E-05,0.000239747,0.000417912,8.43975E-05,0.000133165,0.001023956,0.00016262,0.000737808,0.000950263,0.000769599,0.000628371,0.001673133,0.000716553,0.002880007,0.000308216,6.072E-05,0.000793765,0.000261591,0.000572981,-0.000198329,0.000764765,-7.32894E-05,7.70545E-05,0.000198448,0.000685332,0.000172452,0.000480228,0.00027757,0.000632325,0.000162402,0.000219236,0.001010213,0.000840968,0.000533431,0.001001263,0.000603185,-9.55269E-05,0.00022411,0.002050785,0.000365501,0.00096646,0.000808486,0.000151681,0.000184352,0.000712658,0.00055247,-5.82547E-05,0.000430105,0.00036016,0.000124592,0.000665783,0.000109955,0.000722687,0.000108713,-0.031190422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IA,4,1
122,0.001322319,0.001338116,0.000914539,-0.000285477,0.001520128,0.000627949,0.000888808,0.000636183,0.000439075,4.70094E-05,0.000552267,0.000197223,0.000764051,0.001222981,0.0003498,0.000503259,0.001580428,0.001151119,0.00140239,0.00068053,8.80753E-05,0.000215829,0.000665715,0.002353147,0.000517434,0.000858452,0.002148237,0.000406403,0.006382833,0.002064947,0.00058282,0.000206341,0.000247471,0.000240754,0.00318667,0.002477516,0.001061811,0.000293215,0.001194797,5.8823E-05,0.005472443,0.000540752,0.000779266,0.00020695,0.001110114,0.003571062,0.000851233,0.000638939,0.000587724,7.34118E-05,0.000144345,0.001371547,0.000217614,0.001267944,0.000957379,0.001210974,0.001377047,0.001842701,0.00129737,0.003983556,0.000457881,4.03258E-05,0.001517771,0.000383863,0.00354178,0.00022562,0.000840441,0.000376128,5.52123E-05,0.001246089,0.001493711,0.000201273,0.000589233,0.000359818,0.000736779,0.000239677,0.00028308,0.001338019,0.000645711,0.000755251,0.001023369,0.000950231,-0.000120874,0.000288911,0.003027753,0.001317574,0.002152023,0.001190484,0.000178515,0.000387153,0.001007223,0.001275431,-0.000179119,0.000594654,-0.000159969,0.000303151,0.000894048,0.000118459,0.000998811,0.000102698,-0.04548883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IA,4,0
125,-5.30317E-07,-5.82488E-07,-3.8614E-07,-3.01328E-07,-3.03936E-08,-3.73467E-07,2.22844E-08,-2.18692E-07,6.5592E-08,6.74738E-08,-9.35808E-08,5.75006E-08,-2.74637E-07,-2.37342E-07,2.46295E-07,-1.68269E-07,-2.54869E-07,5.13867E-07,-5.75147E-08,8.34903E-09,5.63874E-08,2.56297E-08,9.88872E-10,-6.39652E-08,-1.56394E-07,-3.23686E-07,3.37097E-08,3.53671E-07,-3.05988E-07,-2.45141E-08,9.263E-08,-1.69619E-08,-1.92261E-08,1.62692E-08,-4.4315E-07,2.74576E-07,-6.51132E-08,-5.93701E-09,-6.74679E-08,3.23975E-07,4.02731E-06,1.30511E-07,6.32202E-08,-4.27448E-09,4.26326E-07,6.03757E-07,-2.0537E-07,-3.06084E-07,2.87668E-08,1.32695E-07,4.7095E-08,-1.27723E-06,-1.9238E-08,3.22648E-07,1.72247E-07,-6.00164E-07,-6.3863E-08,4.22583E-07,2.17957E-07,-3.21231E-09,-6.86467E-07,6.63249E-08,3.8679E-07,4.53865E-07,4.07431E-07,-3.60366E-10,5.79912E-07,6.25157E-08,6.47518E-08,9.30307E-07,-4.34424E-08,2.9509E-08,-3.23777E-07,-1.23361E-07,-1.23711E-07,-1.76707E-07,6.32318E-08,1.49553E-07,3.79488E-07,-2.20083E-07,-6.03049E-07,-5.14875E-08,2.30215E-07,-4.95458E-09,-1.14145E-06,1.51781E-07,4.01249E-07,3.51201E-07,5.29266E-08,2.64287E-07,2.79717E-07,3.61695E-07,2.82334E-08,5.59682E-07,2.3759E-07,-1.01951E-07,4.29951E-07,5.63001E-08,-2.9419E-07,6.33816E-08,-1.95053E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IA,3,0
135,0.0006323,0.000685407,0.000480871,0.000451173,0.000258313,0.000481166,0.000464645,0.000335714,0.000237151,3.66923E-05,0.000313684,0.00011592,0.000404548,0.000687911,5.65893E-05,0.000284114,0.000669938,0.000129411,0.00023642,0.000662091,8.04186E-05,0.00012428,0.000268801,0.00055126,0.000277649,0.000134595,0.000787412,0.000519248,0.002102845,0.00147077,0.000423177,0.000110316,0.000162034,0.000134649,0.001075451,0.000619917,0.000426645,0.000164046,0.000591933,5.31766E-05,-0.0001398,0.000363465,0.000414134,0.00011889,0.000504488,-0.000470094,1.58585E-05,0.000774354,-2.8626E-05,-1.48231E-05,9.46039E-05,0.00150128,2.31098E-05,-0.00015759,0.000205571,0.001387465,-0.000431778,0.000377771,0.000219161,0.001695973,1.17143E-05,2.04505E-05,0.000121117,-2.31531E-05,2.96189E-05,0.000284473,0.000103441,0.000205749,4.68882E-05,0.000363034,-3.64401E-05,0.000117612,0.000190802,0.000187269,0.000612962,0.000102565,9.50333E-05,0.00037111,-0.000857992,0.000237636,0.000932032,0.000354265,8.39156E-05,0.000144574,-0.001204504,0.000413615,0.000210276,0.000267211,9.31447E-05,0.000457976,0.000130887,0.000469675,0.000110012,-0.000336497,0.000187876,0.000576137,-0.000801371,7.45745E-05,8.80438E-05,6.70434E-05,-0.013323805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IA,2,0
